,State,County,CensusTract,Pop2010,OHU2010,PovertyRate,MedianFamilyIncome,LowIncomeTracts,LILATracts_1And10,LALOWI1_10,TractSNAP,TractHUNV,lapop1,lapop10,TractKids,TractSeniors,TractWhite,TractBlack,TractAsian,TractHispanic,PctHUNV,PctKids,PctSeniors,PctWhite,PctBlack,PctAsian,PctHispanic,is_food_desert
306,Colorado,Weld County,8123000100,252825,89349,10.249455150130627,82239.98701298701,24,12,14953.130808106174,8593.0,3637.0,127000.94751751907,4591.785118078837,70401.0,24235.0,209594.0,2473.0,3022.0,71680.0,4.070554790764306,27.845743102936815,9.585681795708494,82.90082072579847,0.9781469395827154,1.1952931869870465,28.351626619203007,1
307,Colorado,Yuma County,8125963100,10043,3952,14.40793043881705,54401.0,2,2,582.183599241315,371.0,181.0,4571.57150762568,2300.54798145926,2647.0,1623.0,8861.0,18.0,23.0,2088.0,4.57995951417004,26.356666334760533,16.160509807826344,88.23060838394902,0.17922931395001493,0.22901523449168573,20.790600418201734,1
308,Connecticut,Fairfield County,9001010101,916829,335545,9.453421665038556,125890.56666666667,72,12,27672.99690461333,30180.0,26098.0,307770.5191600124,0.0,227019.0,124075.0,685900.0,99317.0,42284.0,155025.0,7.777794334589995,24.761324085516492,13.533057963916937,74.81220598388576,10.832663451963235,4.611983259691829,16.90882378284282,1
309,Connecticut,Hartford County,9003330100,894014,350854,13.082315075872746,90569.21076233184,86,11,32775.458950207074,52403.0,36883.0,312572.3262525822,0.0,204043.0,130119.0,647237.0,119191.0,37958.0,136783.0,10.512349866326163,22.823244378723377,14.554470064227182,72.39674099063326,13.332117841555055,4.245794808582416,15.29987226150821,1
310,Connecticut,Litchfield County,9005250100,189927,76640,7.2893480042212895,99037.35294117648,8,3,6404.367406244574,5880.0,3942.0,115006.15669213471,0.0,40952.0,30342.0,178268.0,2558.0,2908.0,8535.0,5.143528183716075,21.561968545809705,15.975611682383231,93.86132566723005,1.3468332569882113,1.5311145861304605,4.493831840654567,1
311,Connecticut,Middlesex County,9007541100,165676,67202,8.361466629973354,102834.88888888889,4,1,9571.155645177032,5357.0,3637.0,96347.81603397804,0.0,35098.0,25621.0,147823.0,7727.0,4247.0,7834.0,5.412041308294397,21.184721987493663,15.464521113498636,89.2241483377194,4.663922354475,2.5634370699437454,4.728506241097081,1
312,Connecticut,New Haven County,9009120100,862477,334502,13.168388217663043,86654.47619047618,84,21,42047.78497617413,50172.0,38419.0,307992.5447263636,0.0,192974.0,123972.0,644744.0,109850.0,30263.0,129743.0,11.485432075144542,22.374393751949327,14.373948522685243,74.75492100079191,12.73657152596533,3.508847192446871,15.043067815141736,1
313,Connecticut,New London County,9011650100,274055,107057,9.863102880942842,90647.67692307693,19,10,21046.37824825749,12577.0,6618.0,173490.61205403588,0.0,59599.0,38995.0,225213.0,16025.0,11383.0,23214.0,6.181753645254397,21.747094561310686,14.228895659630366,82.17802995749028,5.8473664045538305,4.153545821094306,8.47056247833464,1
314,Connecticut,Tolland County,9013526101,152691,54477,8.20244815192436,104494.3448275862,6,5,9997.065675712694,3704.0,2484.0,108143.24888272674,0.0,30884.0,18220.0,137125.0,5011.0,5134.0,6602.0,4.559722451676854,20.226470453399347,11.932595896287273,89.80555500979102,3.2817913302028283,3.3623461762644817,4.323764989423083,1
315,Connecticut,Windham County,9015800300,118428,44810,10.408630356573092,79649.12,9,2,3041.039107311897,6749.0,3160.0,76900.21851485988,129.84961243681036,26446.0,15215.0,106100.0,2617.0,1388.0,11351.0,7.051997322026334,22.330867700206035,12.847468504069983,89.59029959131286,2.2097814705981693,1.1720201303745736,9.584726584929241,1
316,Delaware,Kent County,10001040100,162310,60278,14.989833388796196,66768.03125,16,7,10546.139156133413,10462.0,4206.0,89980.59739642854,0.0,40379.0,21982.0,109999.0,38913.0,3306.0,9346.0,6.977670128405057,24.87770316061857,13.543219764647896,67.77093216684122,23.974493253650422,2.0368430780605014,5.758117183168012,1
317,Delaware,New Castle County,10003000200,538479,202651,13.319812451878647,85589.74418604652,50,19,32429.558620017717,20424.0,14122.0,188449.83514088864,0.0,125079.0,66222.0,352955.0,127786.0,23300.0,46921.0,6.968630798762404,23.22820388538829,12.297972622887801,65.54666012973578,23.73091615457613,4.3270025386319615,8.713617429834777,1
318,Delaware,Sussex County,10005050101,197145,79368,10.45205645237714,78097.7358490566,15,6,13549.318257159164,10748.0,3370.0,131780.34593190494,0.0,40307.0,41073.0,155663.0,25115.0,1943.0,16954.0,4.246043745590162,20.445357477998428,20.833903979304573,78.95863450759593,12.739354282380988,0.9855689974384336,8.599761596794238,1
319,District of Columbia,District of Columbia,11001000100,601723,266707,17.501414020939038,117468.56983240224,84,12,9664.286886672784,39043.0,99637.0,27649.51631308166,0.0,100815.0,68809.0,231471.0,305125.0,21056.0,54749.0,37.35822456853401,16.754386985373667,11.43532821580694,38.4680326329557,50.70854861788564,3.499284554520934,9.098704885802936,1
320,Florida,Alachua County,12001000200,247336,100516,24.787747176744166,65815.89285714286,32,11,17836.062813596778,10032.0,6485.0,101889.49111638707,585.0806534187379,44285.0,26627.0,172156.0,50282.0,13235.0,20752.0,6.45170918062796,17.904793479315586,10.765517352912637,69.60410130348998,20.329430410453796,5.351020474172785,8.390206035514442,1
321,Florida,Baker County,12003040101,27115,8772,14.754643010833975,69930.25,0,0,4629.865892758163,1539.0,167.0,23502.21230808834,4609.351626426229,7047.0,2956.0,22686.0,3680.0,132.0,520.0,1.9037847697218422,25.989304812834224,10.9017149179421,83.66586760095888,13.571823713811543,0.486815415821501,1.9177576986907616,0
322,Florida,Bay County,12005000201,168852,68438,15.194348371875515,63609.83720930233,12,6,17452.801180243576,9639.0,4553.0,86238.07228807708,3033.396262795092,37076.0,24559.0,138731.0,18180.0,3353.0,8107.0,6.652736783658201,21.957690758770994,14.544690024400067,82.16130102101249,10.766825385544736,1.985762679743207,4.801246061639779,1
323,Florida,Bradford County,12007000100,28520,9479,21.4132603537786,55900.0,2,0,106.7166266040767,1755.0,782.0,22422.25064107435,301.76552771863896,5635.0,4113.0,21801.0,5823.0,151.0,1020.0,8.249815381369343,19.758064516129032,14.421458625525945,76.44109396914446,20.41725105189341,0.5294530154277699,3.576437587657784,0
324,Florida,Brevard County,12009060101,543376,229692,13.40773177135309,67645.66071428571,36,22,65514.23787296413,24467.0,12067.0,263515.2096115704,211.67110239640198,107686.0,110712.0,450927.0,54799.0,11349.0,43943.0,5.25355693711579,19.817952946026324,20.37484173021996,82.9861826801331,10.084913577338712,2.0886089926680604,8.08703365625276,1
325,Florida,Broward County,12011010102,1748066,686047,13.64560312749697,73486.79778393352,111,18,41582.977063126666,92670.0,48178.0,171822.40844542478,0.0,391349.0,249424.0,1102231.0,467519.0,56795.0,438247.0,7.022550933099336,22.387541431502015,14.268568806898596,63.05431259460455,26.74492839515213,3.249019201792152,25.070392079017612,1
326,Florida,Calhoun County,12013010100,14625,5061,11.841299922034542,51911.333333333336,1,0,2995.210365381494,885.0,309.0,11820.18418447353,800.524926732068,3132.0,2258.0,11818.0,2011.0,75.0,755.0,6.1055127445168935,21.415384615384617,15.43931623931624,80.80683760683762,13.75042735042735,0.5128205128205128,5.162393162393163,0
327,Florida,Charlotte County,12015010100,159978,73370,11.051615947025118,61776.78947368421,8,5,22083.71940537394,6626.0,3420.0,95946.73183107017,574.022993054197,22878.0,54599.0,144059.0,9089.0,1912.0,9213.0,4.661305710780973,14.300716348497918,34.12906774681519,90.04925677280626,5.681406193351586,1.1951643350960757,5.7589168510670214,1
328,Florida,Citrus County,12017450101,141236,63304,16.94405935371844,51156.444444444445,12,4,22122.730275938375,8119.0,3653.0,107773.69828122832,0.0,22394.0,45041.0,131350.0,3987.0,1996.0,6584.0,5.770567420700114,15.85573083349854,31.89059446600017,93.0003681780849,2.8229346625506246,1.4132374182219831,4.661700982752272,1
329,Florida,Clay County,12019030102,190865,68792,12.767456973230347,67033.93333333333,8,3,16385.232100338395,7862.0,1968.0,95422.01177926204,1440.8095153966942,50170.0,22292.0,156087.0,18831.0,5589.0,14609.0,2.8607977671822304,26.2855945301653,11.67945930369633,81.77874413852723,9.866135750399497,2.928247714353077,7.654101066198622,1
330,Florida,Collier County,12021000101,321520,133179,11.855718138020556,88258.42465753424,22,11,22565.995208446155,11338.0,7225.0,122835.952901001,1872.7331004666314,62647.0,84951.0,269596.0,21087.0,3507.0,83177.0,5.425029471613393,19.48463548146305,26.4216844986315,83.85046031351082,6.558534461308783,1.0907564070664344,25.869930330928092,1
331,Florida,Columbia County,12023110201,67531,24941,18.25022795499638,57490.75,5,1,3005.040538515337,4810.0,1304.0,50929.77582423049,4371.1099389042465,15193.0,10390.0,52611.0,11818.0,622.0,3276.0,5.228338879756224,22.497815817920657,15.385526647021369,77.90644296693371,17.50011106010573,0.92105847684767,4.8511054182523585,1
332,Florida,DeSoto County,12027010101,34862,11445,27.178010034859465,43699.88888888889,7,2,2455.6435905488497,2507.0,836.0,20801.010757031054,742.2592164983721,7835.0,6228.0,23094.0,4431.0,178.0,10425.0,7.304499781564002,22.47432734782858,17.86472376799954,66.2440479605301,12.71011416441971,0.5105845906717916,29.90361998737881,1
333,Florida,Dixie County,12029970101,16422,6316,23.852489550492535,44779.0,3,1,493.6274069260321,1872.0,571.0,13755.38093137498,1411.600176893248,3144.0,3170.0,14584.0,1386.0,48.0,512.0,9.040531982267257,19.145049324077455,19.303373523322374,88.80769699184022,8.439897698209718,0.2922908293752283,3.1177688466691023,1
334,Florida,Duval County,12031000100,864263,342450,17.039315244593464,65705.46242774566,82,38,84231.1528344731,57379.0,28840.0,292709.8965630902,0.0,203514.0,96169.0,526044.0,255018.0,35901.0,65398.0,8.421667396700249,23.547693236896638,11.127284171600543,60.866194665281284,29.50699034900256,4.153943880508596,7.566909609690568,1
335,Florida,Escambia County,12033000100,297619,116238,14.909012857862907,64263.32394366197,29,16,36629.82567782361,17228.0,6923.0,146291.7931849849,1677.77644467246,64154.0,42929.0,204993.0,68282.0,8174.0,14061.0,5.955883618093911,21.55574744891959,14.424146307863408,68.87765902042544,22.94275567084091,2.7464644394343103,4.724496755919481,1
336,Florida,Flagler County,12035060103,95696,39186,11.750176426621653,63587.4,4,2,17134.588968724885,3664.0,1510.0,67554.65314781203,123.71719319658538,19036.0,23405.0,78710.0,10884.0,2046.0,8251.0,3.8534170366967797,19.892158501922754,24.45765758234409,82.25004179903026,11.373516134425682,2.138020397926768,8.622094967396757,1
337,Florida,Franklin County,12037970100,11549,4254,19.907098441143926,55462.0,2,0,77.84683879319263,668.0,231.0,7356.591305104588,377.3504467220583,1970.0,2015.0,9540.0,1589.0,26.0,529.0,5.430183356840621,17.057753918088146,17.447398043120614,82.60455450688372,13.758766992813232,0.2251277166854273,4.58048315871504,0
338,Florida,Gadsden County,12039020101,46389,16952,24.462471646063083,50626.77777777778,6,2,1250.1664090076144,4196.0,2001.0,37054.03354760274,1109.5101532189615,11205.0,6323.0,16646.0,25996.0,227.0,4419.0,11.803916941953752,24.15443316303434,13.630386514044277,35.883506865851814,56.039147211623444,0.4893401452930652,9.525965207268964,1
339,Florida,Gilchrist County,12041950100,16939,6121,15.938470114008293,53036.6,2,0,12.3723970875144,1221.0,316.0,14317.96644355172,19.9115037694573,3631.0,2856.0,15396.0,897.0,60.0,845.0,5.162555138049338,21.43574000826495,16.86049943916406,90.89084361532558,5.295471987720644,0.35421217309168196,4.98848810437452,0
340,Florida,Glades County,12043000100,12884,4533,14.687231776278898,47957.0,3,3,3082.0301405221308,667.0,201.0,12880.25295805582,7244.190944170343,2417.0,2767.0,9153.0,1588.0,51.0,2720.0,4.434149569821311,18.759701955914313,21.476249611921762,71.04160198696057,12.325364793542379,0.3958398013039429,21.111456069543618,1
341,Florida,Gulf County,12045960100,15863,5335,13.662481619313306,56743.333333333336,1,0,299.7930976363787,565.0,240.0,12465.982222151659,1263.977013006772,2574.0,2587.0,12384.0,2962.0,46.0,678.0,4.498594189315839,16.22643888293513,16.30839059446511,78.06846119901658,18.6723822732144,0.289982979259913,4.274096955178718,0
342,Florida,Hamilton County,12047960100,14799,4617,28.904047218351835,41397.666666666664,3,2,1407.723747280602,1446.0,430.0,12125.96891450481,2757.6919042665886,2913.0,1946.0,8851.0,5102.0,76.0,1306.0,9.313406974225687,19.683762416379487,13.149537130887223,59.80809514156362,34.4753023852963,0.5135482127170755,8.824920602743429,1
343,Florida,Hardee County,12049970101,27731,8245,25.22166832159523,50509.166666666664,5,3,3611.326845122475,1884.0,463.0,19927.7671366401,2750.9480424426465,7675.0,3575.0,20013.0,1936.0,298.0,11895.0,5.6155245603396,27.676607406873178,12.89170963903213,72.16833147019581,6.9813566045220155,1.0746096426382028,42.89423388987054,1
344,Florida,Hendry County,12051000100,39140,12025,27.57162850842458,45813.166666666664,6,2,2837.515745963672,3394.0,1046.0,23281.488161823338,2345.357731067354,10886.0,4491.0,23436.0,5261.0,279.0,19243.0,8.698544698544698,27.812979049565662,11.474195196729688,59.8773633111906,13.441492079713848,0.71282575370465,49.16453755748595,1
345,Florida,Hernando County,12053040101,172778,71745,14.68840968023946,54348.431818181816,20,12,21319.052660161877,11086.0,3103.0,103461.94482377867,1.20252930046991,34158.0,44523.0,154598.0,8816.0,1859.0,17796.0,4.325040072478918,19.76987810948153,25.768905763465256,89.47782703816458,5.102501475882346,1.0759471691997824,10.299922443829654,1
346,Florida,Highlands County,12055960101,98786,42604,17.093526457876642,47633.11538461538,16,8,17493.173972472297,5742.0,2189.0,63992.975299692254,2546.485235978523,17972.0,31822.0,79972.0,9263.0,1439.0,17157.0,5.138015209839452,18.19286133662665,32.213066628874536,80.95479116473994,9.376834774158281,1.4566841455266941,17.36784564614419,1
347,Florida,Hillsborough County,12057000101,1229226,474030,16.646370757545682,71843.9335443038,132,45,101031.7729896604,76899.0,35103.0,417455.2467532465,107.65733252845176,294208.0,145237.0,876137.0,205073.0,42076.0,306635.0,7.405227517245744,23.934410759290806,11.815321185851909,71.27550181984435,16.683099771726273,3.4229669727129104,24.945372128477594,1
348,Florida,Holmes County,12059960100,19927,7354,25.1480168967393,47717.5,4,2,3716.48583259211,1509.0,509.0,16944.93169408471,2331.06904555341,4282.0,3425.0,18043.0,1147.0,87.0,444.0,6.921403317922219,21.48843277964571,17.18773523360265,90.54549104230442,5.756009434435691,0.4365935665177899,2.2281326842976865,1
349,Florida,Indian River County,12061050100,138028,60176,11.33022821831632,71789.4827586207,6,4,18466.759006641834,5656.0,3124.0,73976.9498777067,63.4738162289844,25952.0,37504.0,116346.0,12397.0,1666.0,15465.0,5.191438447221484,18.801982206508825,27.171298577100302,84.29159301011389,8.981510997768568,1.2070014779609934,11.204248413365404,1
350,Florida,Jackson County,12063210100,49746,17417,20.767746852072918,50229.90909090909,6,3,2702.868787023536,2916.0,1407.0,38884.50190589192,1741.5055514269282,9907.0,7801.0,34373.0,13231.0,239.0,2143.0,8.078314290635586,19.915169058818798,15.681662847264102,69.09701282515177,26.597113335745586,0.48044063844329193,4.3078840509789735,1
351,Florida,Jefferson County,12065250101,14761,5646,14.23581911110586,60606.666666666664,1,0,856.5670919056195,911.0,235.0,11980.62239149924,2399.8169349024347,2748.0,2432.0,8912.0,5340.0,57.0,546.0,4.1622387530995395,18.616624889912607,16.475848519747984,60.37531332565544,36.17641081227559,0.3861526996815934,3.698936386423684,0
352,Florida,Lafayette County,12067960100,8870,2580,15.792804931779765,51049.0,2,1,404.3325868902071,371.0,159.0,7390.405645751081,697.4156033689688,1785.0,1084.0,6868.0,1411.0,13.0,1076.0,6.162790697674419,20.12401352874859,12.220969560315671,77.42953776775649,15.907553551296505,0.14656144306651636,12.130777903043969,1
353,Florida,Lake County,12069030102,297052,121289,14.12900791869387,59501.33928571428,17,13,35182.76058859808,15494.0,6878.0,185806.82193898247,2992.47665742939,61741.0,71825.0,243624.0,29103.0,5173.0,36009.0,5.670753324703806,20.7845764377954,24.179268276261396,82.01392348814349,9.79727455125702,1.7414459421246111,12.1221200328562,1
354,Florida,Lee County,12071000301,618754,259818,13.610479701633626,69565.10303030303,46,26,74221.86686528468,27799.0,13514.0,283978.4514371871,40.7155293412507,120869.0,145106.0,513496.0,51069.0,8461.0,113308.0,5.201333240960981,19.534257556314788,23.4513231429615,82.98871603254283,8.253522401471344,1.3674255035118965,18.312285657951303,1
355,Florida,Leon County,12073000200,275487,110945,22.8844617451113,67659.75,34,13,25891.53056530672,13787.0,7184.0,125664.9899001897,1961.657482510585,53973.0,25980.0,173480.0,83520.0,8053.0,15361.0,6.4752805444138986,19.59185006915027,9.43057204151194,62.972118466570116,30.317220050310905,2.9231869380406335,5.575943692442838,1
356,Florida,Levy County,12075970101,40801,16404,22.34837605170409,47298.88888888889,8,2,1717.8479850591343,3160.0,846.0,33109.0664339138,2289.050851586356,8629.0,7914.0,34876.0,3832.0,229.0,3047.0,5.157278712509144,21.148991446288083,19.39658341707311,85.47829710056126,9.391926668464007,0.5612607534129065,7.467954216808412,1
357,Florida,Liberty County,12077950100,8365,2525,11.48091798695247,51714.5,1,0,842.317869412887,446.0,130.0,7233.9511705860305,2168.120867325852,1777.0,888.0,6462.0,1497.0,17.0,518.0,5.148514851485149,21.243275552898982,10.615660490137477,77.25044829647341,17.895995218170953,0.20322773460848775,6.192468619246862,0
358,Florida,Madison County,12079110100,19224,6985,27.52006009598792,45829.6,5,2,2226.508951116982,1327.0,786.0,14328.66816449572,3990.6853508342665,4187.0,3045.0,11070.0,7460.0,47.0,899.0,11.252684323550465,21.78006658343737,15.839575530586766,57.58426966292135,38.80565959217645,0.24448605909280066,4.676446109030379,1
359,Florida,Manatee County,12081000101,322833,135729,12.693237988122418,70121.85897435897,27,10,19826.91052216288,14560.0,6972.0,122939.22935198552,4094.7397456365397,66283.0,75109.0,264322.0,28230.0,5275.0,47955.0,5.136706230798135,20.531668076064093,23.265589329467556,81.87576858623498,8.744459209560361,1.6339717439047434,14.854429379896109,1
360,Florida,Marion County,12083000100,331298,137726,18.70809176974531,51686.59016393442,33,12,39344.80160396162,21498.0,7044.0,226481.2952740177,3686.3839580528393,64181.0,85318.0,268284.0,40828.0,4407.0,36137.0,5.114502708275852,19.372589028608683,25.75264565436556,80.97966181504265,12.323648195884068,1.3302223375933449,10.907702431043955,1
361,Florida,Martin County,12085000100,146318,63899,11.013422618517561,80857.38235294117,6,5,14984.073565472192,4408.0,3285.0,71866.07626430353,674.6772895386591,25746.0,39972.0,127691.0,7842.0,1540.0,17881.0,5.140925523091129,17.595921212701104,27.318580079006,87.26950887792343,5.359559316010333,1.0525020845008817,12.220642709714458,1
362,Florida,Miami-Dade County,12086000107,2496435,867352,17.770279759953603,66290.70097087379,245,16,45402.82396509205,220596.0,90236.0,174201.27932405783,461.06081226513373,545728.0,352013.0,1841887.0,472976.0,37669.0,1623859.0,10.403619291821546,21.860292777500717,14.100627494807597,73.78069126574496,18.94605707739236,1.5089117080957444,65.04711718911167,1
363,Florida,Monroe County,12087970200,73090,32629,10.621289492956485,78228.76666666666,1,1,6643.982855703375,2023.0,2192.0,33912.87610258558,2899.8383318491624,11001.0,12469.0,65409.0,4194.0,809.0,15071.0,6.7179502896196635,15.05130660829115,17.05978930086195,89.49103844575181,5.73813107128198,1.1068545628676973,20.61978382815707,1
364,Florida,Nassau County,12089050101,73314,28794,9.332700183828104,85993.41666666667,1,1,8891.496936422136,3257.0,1247.0,57927.515963256126,5.94750690460205,15919.0,11908.0,65809.0,4668.0,639.0,2380.0,4.330763353476419,21.713451728182882,16.24246392230679,89.76321030089751,6.367133153285866,0.8715934200834765,3.2463103909212427,1
365,Florida,Okaloosa County,12091020100,180822,72379,11.55550748937336,75974.12195121951,6,2,20078.910844452545,7420.0,3923.0,93915.76116897247,1289.8480338681861,40388.0,25218.0,146582.0,16797.0,5328.0,12296.0,5.420080410063693,22.33577772616164,13.946311842585526,81.06425103140104,9.289245777615555,2.9465441152072205,6.800057515125372,1
366,Florida,Okeechobee County,12093910101,39996,14013,23.064626556003645,46714.545454545456,9,7,10915.420186837622,2578.0,567.0,29436.70612387192,5414.421621177593,9584.0,6791.0,31009.0,3203.0,351.0,9561.0,4.046242774566474,23.962396239623963,16.97919791979198,77.53025302530253,8.008300830083009,0.8775877587758776,23.904890489048906,1
367,Florida,Orange County,12095010200,1145956,421847,17.105100245778562,66481.26699029126,94,33,82280.3469320131,72543.0,27695.0,304115.2977957912,53.68125602167619,270147.0,110919.0,728795.0,238241.0,56581.0,308244.0,6.565176473934862,23.573941756926097,9.679167437493238,63.59711891206993,20.789716184565552,4.9374496053949715,26.898414947868854,1
368,Florida,Osceola County,12097040801,268685,90603,16.487335538993605,58240.90243902439,21,11,39985.00095562186,21497.0,5249.0,113564.16823272324,2973.45521930059,70416.0,29656.0,190641.0,30369.0,7406.0,122146.0,5.793406399346599,26.207640917803378,11.037460222937641,70.95334685598377,11.302826730185906,2.756387591417459,45.46066955728828,1
369,Florida,Palm Beach County,12099000101,1320134,544227,12.765186974960766,81678.31231231231,92,13,54523.44554375937,56659.0,34079.0,268022.192685517,32.4835486178308,268884.0,285155.0,970121.0,228690.0,31100.0,250823.0,6.261909093080645,20.367932346261817,21.600458741309595,73.4865551527345,17.323241428521648,2.355821454488711,18.999813655280448,1
370,Florida,Pasco County,12101030101,464697,189612,14.653352219543352,60280.45112781955,66,29,56096.94521140604,27756.0,11038.0,235593.44809468198,5.20655573531985,98573.0,96245.0,409784.0,20700.0,9796.0,54536.0,5.821361517203552,21.21231684301814,20.71134524216855,88.18305261277779,4.454515523018225,2.1080402929220545,11.73581925426676,1
371,Florida,Pinellas County,12103020101,916542,415876,13.171866544643091,70789.5081967213,65,20,46935.34070387136,44521.0,32866.0,167255.69047371647,0.0,162888.0,194099.0,752892.0,94745.0,27148.0,73241.0,7.902836422395137,17.772016994311226,21.17731647867746,82.14484442611469,10.337224044288206,2.9620028323852043,7.991014050638159,1
372,Florida,Polk County,12105010300,602095,227485,17.40463988198136,56507.896103896106,73,31,80928.74895921879,35525.0,13024.0,336086.71623111493,5061.286108008334,141736.0,108296.0,452854.0,88833.0,9760.0,106532.0,5.7252126513836075,23.540471188101545,17.98653036480954,75.21304777485281,14.753984005846254,1.6210066517742217,17.693553342911002,1
373,Florida,Putnam County,12107950100,74364,29409,24.4603038060057,45630.6875,12,5,4984.367205113759,6037.0,2084.0,59657.99858878275,1223.186415642613,16785.0,14070.0,57468.0,12030.0,455.0,6706.0,7.086266109014247,22.57140551879942,18.92044537679522,77.27932870743909,16.177182507665,0.6118551987520844,9.017804313915336,1
374,Florida,Santa Rosa County,12113010100,151372,56910,10.052710740680972,73573.6,3,2,14398.17158363386,6958.0,1909.0,96854.95403130606,2359.4667108343306,36209.0,19460.0,132920.0,8205.0,2759.0,6507.0,3.3544192584782992,23.920540126311337,12.85574610892371,87.81016304204212,5.420421213962952,1.8226620511058846,4.298681394181222,1
375,Florida,Sarasota County,12115000101,379448,175746,9.835784042777473,78356.21276595745,20,9,26981.381201698157,11547.0,9215.0,137832.83484365293,1.91744374297559,59735.0,118227.0,342090.0,17815.0,4903.0,30033.0,5.2433625800871715,15.742605047331914,31.1576289768295,90.15464569585292,4.694977967995614,1.2921401614977548,7.9149185132086615,1
376,Florida,Seminole County,12117020101,422718,164706,12.050249770197961,78377.31395348837,14,5,25902.087044737193,14413.0,5931.0,136232.27159263598,0.0,97181.0,50677.0,330664.0,47107.0,15692.0,72457.0,3.6009617135987764,22.989558050520678,11.98837049758941,78.22330726394429,11.143835843280863,3.7121674496945958,17.140741581858354,1
377,Florida,St. Johns County,12109020200,190039,75338,9.72833115563688,97281.76923076923,7,4,10406.892687472811,5026.0,2245.0,113349.51730094774,1494.231140043356,43851.0,29793.0,169794.0,10684.0,3920.0,9972.0,2.979903899758422,23.07473729076663,15.67730834197191,89.34692352622356,5.622003904461716,2.062734491341251,5.247343966238509,1
378,Florida,St. Lucie County,12111380100,277789,108523,18.475822052482858,54047.90697674418,17,8,42274.47589365727,14564.0,5697.0,136957.1949364905,159.438250488045,62008.0,55378.0,199336.0,53036.0,4334.0,45995.0,5.249578430378814,22.32197819208104,19.935274614905556,71.75806097433663,19.092188675577507,1.5601769688504585,16.55753107574454,1
379,Florida,Sumter County,12119910100,93420,41361,11.43751329825452,58171.57894736842,6,1,5594.192184132467,2631.0,1766.0,65298.62901072789,105.6060751942278,8512.0,40530.0,80893.0,9022.0,620.0,5582.0,4.269722685621721,9.11153928494969,43.38471419396275,86.590665810319,9.65746092913723,0.6636694497966175,5.975165917362449,1
380,Florida,Suwannee County,12121970100,41551,15953,18.03812609556976,50976.42857142857,5,2,2233.4524659568024,3564.0,874.0,35526.38189946565,4984.333543245061,9449.0,7850.0,34299.0,4754.0,228.0,3596.0,5.478593368018554,22.740728261654354,18.89244542850954,82.54674977738202,11.441361218743232,0.5487232557579842,8.654424682919785,1
381,Florida,Taylor County,12123950100,22570,7920,19.02241465066595,47110.25,3,3,3328.539322250825,1586.0,505.0,18705.75719713272,3758.5871506847566,4445.0,3528.0,16964.0,4669.0,153.0,777.0,6.376262626262625,19.69428444838281,15.631369073992024,75.16171909614533,20.686752326096588,0.6778910057598582,3.4426229508196724,1
382,Florida,Union County,12125960100,15535,4048,21.956690251727068,49199.0,3,2,3028.82331928074,789.0,204.0,13472.953122541188,1409.2804898222848,3010.0,1554.0,11655.0,3449.0,34.0,743.0,5.0395256916996045,19.375603476021887,10.003218538783393,75.02413904087544,22.20148052784036,0.21886063727067911,4.7827486321210175,1
383,Florida,Volusia County,12127080100,494593,208236,15.82809300792166,59046.24778761062,43,26,53615.6416642234,29410.0,12858.0,212691.20635732939,4675.673467800309,93273.0,104289.0,408256.0,51791.0,7567.0,55217.0,6.1747248314412495,18.858536210581224,21.08582207997283,82.54382896644312,10.471438131959005,1.5299448233193758,11.164128889814453,1
384,Florida,Wakulla County,12129010100,30776,10490,12.44567367874124,68856.0,1,1,996.1020925470792,1404.0,348.0,26647.757483209472,3278.414195031924,6925.0,3339.0,25224.0,4464.0,172.0,1016.0,3.317445185891325,22.501299714062906,10.849363140109176,81.95996880686249,14.504808942032755,0.558877047049649,3.3012737197816477,1
385,Florida,Walton County,12131950101,55043,22301,16.52121162529317,64798.27272727273,7,4,5544.59758319926,2799.0,1506.0,43574.81753890861,4587.465808975767,11330.0,8943.0,48351.0,3178.0,499.0,2921.0,6.7530604008788835,20.583907127155133,16.24729756735643,87.84223243645877,5.773667859673346,0.9065639590865324,5.306760169322166,1
386,Florida,Washington County,12133970102,24896,8864,20.93542830416123,52594.857142857145,6,4,5406.520284208331,1661.0,470.0,20939.74790434937,10140.835915826096,5270.0,3827.0,20014.0,3745.0,134.0,733.0,5.302346570397112,21.16805912596401,15.371947300771208,80.39042416452442,15.042577120822623,0.5382390745501285,2.9442480719794344,1
387,Georgia,Appling County,13001950100,18236,6969,21.78402379763784,50496.6,4,3,4231.647076454836,1271.0,590.0,14824.51072483323,2414.6713485448163,4694.0,2456.0,13385.0,3392.0,126.0,1704.0,8.466063997704119,25.74029392410616,13.467865760035094,73.39877166045186,18.600570300504497,0.6909409958324193,9.344154419828909,1
388,Georgia,Atkinson County,13003960100,8375,2983,32.436089135345135,39476.666666666664,3,1,1252.1105918829433,590.0,220.0,7328.65819300029,1967.448520591142,2430.0,890.0,5213.0,1453.0,23.0,2039.0,7.375125712370097,29.014925373134325,10.626865671641792,62.24477611940299,17.349253731343282,0.2746268656716418,24.34626865671642,1
389,Georgia,Bacon County,13005970100,11096,4214,27.151160079379697,45423.666666666664,3,0,144.6801092688616,728.0,203.0,8825.08519625958,367.87203029194836,2826.0,1480.0,8725.0,1704.0,38.0,791.0,4.817275747508306,25.46863734679164,13.338139870223504,78.63193943763518,15.356885364095168,0.3424657534246575,7.128695025234319,0
